Count	ID					STRUCTURE	E-STRUCTURE-SIZE	A. NETWORK QUALITY		M. NETWORK QUALITY		REFERENCE

                                                                                                            9432319                  : http://en.wikipedia.org/wiki?curid=9432319 | http://www.wikidata.org/wiki/Q2611994 | http://www.sweden.gov.se/sb/d/8371 | Ministry of Culture (Sweden)
                                                                                                            33526937                 : http://en.wikipedia.org/wiki?curid=33526937 | http://www.wikidata.org/wiki/Q6866715 | http://www.mkcr.cz/en | Ministry of Culture (Czech Republic)
                                                                                                            grid.454194.9            : 14.405831 | 50.08547 | http://www.mkcr.cz/en/ | Ministerstvo Kultury České Republiky | Ministry of Culture
                                                                                                            33377042                 : http://en.wikipedia.org/wiki?curid=33377042 | http://www.wikidata.org/wiki/Q957035 | http://www.zum.lt | Ministry of Agriculture (Lithuania)
                                                                                                            grid.475345.4            : 23.319992 | 42.696846 | http://mc.government.bg/ | Ministerstvo na kulturata | Ministry of Culture
                                                                                                            13006297                 : http://en.wikipedia.org/wiki?curid=13006297 | http://www.wikidata.org/wiki/Q957018 | http://www.lrkm.lt | Ministry of Culture (Lithuania)
                                                                                                            grid.467992.7            : -123.706406 | 48.78047 | http://www2.gov.bc.ca/gov/content/governments/organizational-structure/ministries-organizations/ministries/agriculture | Ministry of Agriculture
                                                                                                            grid.474981.7            : -74.08415 | 4.620545 | http://www.mincultura.gov.co/Paginas/default.aspx | MinCultura | Ministry of Culture
                                                                                                            34188543                 : http://en.wikipedia.org/wiki?curid=34188543 | http://www.wikidata.org/wiki/Q3512721 | http://www.mps.hr | Ministry of Agriculture (Croatia)
                                                                                                            29870412                 : http://en.wikipedia.org/wiki?curid=29870412 | http://www.wikidata.org/wiki/Q3302462 | http://kultura.gov.al | Ministry of Culture (Albania)
                                                                                                            grid.436143.7            : Ministry of Agriculture
                                                                                                            grid.484082.2            : 12.577184 | 55.677258 | http://english.kum.dk/ | Ministry of Culture
                                                                                                            grid.418524.e            : 116.407074 | 39.923615 | http://english.agri.gov.cn/ | Zhōnghuá Rénmín Gònghéguó Nóngyèbù | Ministry of Agriculture
                                                                                                            grid.437613.4            : 24.747398 | 59.441254 | http://www.agri.ee/en | Ministry of Agriculture
                                                                                                            grid.463504.0            : 25.918089 | -24.584633 | http://www.moa.gov.bw/ | Ministry of Agriculture
                                                                                                            grid.425793.e            : 14.436642 | 50.0932 | http://eagri.cz/public/web/en/mze/ministry/ | Ministry of Agriculture
                                                                                                            28668021                 : http://en.wikipedia.org/wiki?curid=28668021 | http://www.wikidata.org/wiki/Q12367721 | http://www.kul.ee | Ministry of Culture (Estonia)
                                                                                                            31784669                 : http://en.wikipedia.org/wiki?curid=31784669 | http://www.wikidata.org/wiki/Q4294431 | http://www.minculturas.gob.bo | Ministry of Cultures (Bolivia)
                                                                                                            grid.436121.3            : Ministry of Culture
                                                                                                            32573127                 : http://en.wikipedia.org/wiki?curid=32573127 | http://www.wikidata.org/wiki/Q6866624 | http://banglarkrishi.nic.in | Ministry of Agriculture (West Bengal)
                                                                                                            grid.456750.5            : -47.923965 | -15.705806 | http://www.cultura.gov.br/ | Ministry of Culture
                                                                                                            39427617                 : http://en.wikipedia.org/wiki?curid=39427617 | http://www.wikidata.org/wiki/Q11781495 | http://www.mze.cz | Ministry of Agriculture (Czech Republic)
                                                                                                            14882396                 : http://en.wikipedia.org/wiki?curid=14882396 | http://www.wikidata.org/wiki/Q4294438 | http://www.portugal.gov.pt/pt/ministerios/mc.aspx | Ministry of Culture (Portugal)
                                                                                                            grid.425727.1            : 2.318797 | 48.855392 | http://agriculture.gouv.fr/ | Ministère de l'Agriculture, de l'Alimentation, de la Pêche, de la Ruralité et de l'Aménagement du territoire | Ministry of Agriculture, Food, Fisheries, Rural Affairs and Spatial Planning | Ministry of Agriculture
                                                                                                            23056618                 : http://en.wikipedia.org/wiki?curid=23056618 | http://www.wikidata.org/wiki/Q579167 | http://www.mincultura.gov.co | Ministry of Culture (Colombia)
                                                                                                            22369132                 : http://en.wikipedia.org/wiki?curid=22369132 | http://www.wikidata.org/wiki/Q3443835 | http://www.min-kulture.hr | Ministry of Culture (Croatia)
                                                                                                            grid.424261.7            : Ministry of Culture

4    	39_N1981674654                                      GOOD [0.0]                                      grid.472189.1            : 5.118265 | 52.08988 | https://www.wikimedia.nl/pagina/english | Wikimedia
                                                                                                            grid.472218.a            : 18.046453 | 59.328445 | https://se.wikimedia.org/wiki/Huvudsida | Wikimedia Sverige | Wikimedia
                                                                                                            grid.472210.2            : 106.81023 | -6.208753 | http://www.wikimedia.or.id/wiki/Halaman_Utama | Wikimedia Indonesia | Wikimedia
                                                                                                            grid.472222.3            : 24.938618 | 60.17327 | http://wikimedia.fi/ | Wikimedia Suomi | Wikimedia
                                                                                                            grid.472219.b            : 18.403212 | -33.922646 | http://wikimedia.org.za/wiki/Main_Page | Wikimedia
                                                                                                            grid.472217.5            : 8.557902 | 47.357037 | https://www.wikimedia.ch/ | Wikimedia CH | Wikimedia
                                                                                                            grid.472211.3            : 19.05569 | 47.501015 | http://wikimedia.hu/wiki/Kezd%C5%91lap | Wikimedia
                                                                                                            grid.472223.2            : -58.09083 | -32.297703 | http://wikimediauruguay.org/ | Wikimedia
                                                                                                            grid.472195.c            : 16.352713 | 48.20214 | https://www.wikimedia.at/ | Wikimedia
                                                                                                            grid.472226.7            : 44.50693 | 40.170315 | http://www.wikimedia.am/wiki/%D4%B3%D5%AC%D5%AD%D5%A1%D5%BE%D5%B8%D6%80_%D5%A7%D5%BB | Wikimedia
                                                                                                            grid.472197.e            : 90.38976 | 23.740143 | http://wikimedia.org.bd/ | WikimediaBD | Wikimedia
